step,time_s,event,com_z_m,height_error_m
2596,25.96,BELOW_TARGET_MINUS_1CM,0.28064072132110596,-0.019359278678894032
2597,25.97,BELOW_TARGET_MINUS_1CM,0.280670702457428,-0.01932929754257201
2598,25.98,BELOW_TARGET_MINUS_1CM,0.28070008754730225,-0.019299912452697743
2599,25.990000000000002,BELOW_TARGET_MINUS_1CM,0.28072887659072876,-0.01927112340927123
2600,26.0,BELOW_TARGET_MINUS_1CM,0.2807570695877075,-0.01924293041229247
2601,26.01,BELOW_TARGET_MINUS_1CM,0.28078460693359375,-0.01921539306640624
2602,26.02,BELOW_TARGET_MINUS_1CM,0.28081148862838745,-0.019188511371612538
2603,26.03,BELOW_TARGET_MINUS_1CM,0.280837744474411,-0.019162255525588978
2604,26.04,BELOW_TARGET_MINUS_1CM,0.28086331486701965,-0.019136685132980336
2605,26.05,BELOW_TARGET_MINUS_1CM,0.2808881998062134,-0.01911180019378661
2606,26.060000000000002,BELOW_TARGET_MINUS_1CM,0.2809124290943146,-0.019087570905685414
2607,26.07,BELOW_TARGET_MINUS_1CM,0.28093594312667847,-0.019064056873321522
2608,26.080000000000002,BELOW_TARGET_MINUS_1CM,0.28095877170562744,-0.019041228294372547
2609,26.09,BELOW_TARGET_MINUS_1CM,0.2809809148311615,-0.01901908516883849
2610,26.1,BELOW_TARGET_MINUS_1CM,0.28100234270095825,-0.018997657299041737
2611,26.11,BELOW_TARGET_MINUS_1CM,0.2810230553150177,-0.01897694468498229
2612,26.12,BELOW_TARGET_MINUS_1CM,0.28104305267333984,-0.018956947326660145
2613,26.13,BELOW_TARGET_MINUS_1CM,0.2810623347759247,-0.018937665224075306
2614,26.14,BELOW_TARGET_MINUS_1CM,0.2810809016227722,-0.018919098377227772
2615,26.150000000000002,BELOW_TARGET_MINUS_1CM,0.28109875321388245,-0.018901246786117543
2616,26.16,BELOW_TARGET_MINUS_1CM,0.28111588954925537,-0.018884110450744618
2617,26.17,BELOW_TARGET_MINUS_1CM,0.281132310628891,-0.018867689371108998
2618,26.18,BELOW_TARGET_MINUS_1CM,0.2811480164527893,-0.018851983547210682
2619,26.19,BELOW_TARGET_MINUS_1CM,0.28116297721862793,-0.01883702278137206
2620,26.2,BELOW_TARGET_MINUS_1CM,0.28117725253105164,-0.018822747468948353
2621,26.21,BELOW_TARGET_MINUS_1CM,0.28119081258773804,-0.018809187412261952
2622,26.22,BELOW_TARGET_MINUS_1CM,0.28120365738868713,-0.018796342611312855
2623,26.23,BELOW_TARGET_MINUS_1CM,0.2812157869338989,-0.018784213066101063
2624,26.240000000000002,BELOW_TARGET_MINUS_1CM,0.2812272012233734,-0.018772798776626576
2625,26.25,BELOW_TARGET_MINUS_1CM,0.281237930059433,-0.018762069940567005
2626,26.26,BELOW_TARGET_MINUS_1CM,0.28124794363975525,-0.01875205636024474
2627,26.27,BELOW_TARGET_MINUS_1CM,0.2812572419643402,-0.01874275803565978
2628,26.28,BELOW_TARGET_MINUS_1CM,0.28126585483551025,-0.018734145164489735
2629,26.29,BELOW_TARGET_MINUS_1CM,0.2812737822532654,-0.018726217746734608
2630,26.3,BELOW_TARGET_MINUS_1CM,0.2812809944152832,-0.018719005584716786
2631,26.310000000000002,BELOW_TARGET_MINUS_1CM,0.2812875211238861,-0.01871247887611388
2632,26.32,BELOW_TARGET_MINUS_1CM,0.2812933623790741,-0.018706637620925892
2633,26.330000000000002,BELOW_TARGET_MINUS_1CM,0.2812986671924591,-0.018701332807540882
2634,26.34,BELOW_TARGET_MINUS_1CM,0.28130361437797546,-0.018696385622024525
2635,26.35,BELOW_TARGET_MINUS_1CM,0.2813079357147217,-0.01869206428527831
2636,26.36,BELOW_TARGET_MINUS_1CM,0.2813114523887634,-0.01868854761123656
2637,26.37,BELOW_TARGET_MINUS_1CM,0.2813142240047455,-0.018685775995254505
2638,26.38,BELOW_TARGET_MINUS_1CM,0.2813161611557007,-0.018683838844299305
2639,26.39,BELOW_TARGET_MINUS_1CM,0.28131723403930664,-0.01868276596069335
2640,26.400000000000002,BELOW_TARGET_MINUS_1CM,0.2813173830509186,-0.01868261694908141
2641,26.41,BELOW_TARGET_MINUS_1CM,0.2813166677951813,-0.018683332204818714
2642,26.42,BELOW_TARGET_MINUS_1CM,0.28131505846977234,-0.01868494153022765
2643,26.43,BELOW_TARGET_MINUS_1CM,0.2813125252723694,-0.018687474727630604
2644,26.44,BELOW_TARGET_MINUS_1CM,0.28130921721458435,-0.01869078278541564
2645,26.45,BELOW_TARGET_MINUS_1CM,0.28130531311035156,-0.018694686889648426
2646,26.46,BELOW_TARGET_MINUS_1CM,0.2813009023666382,-0.018699097633361805
2647,26.47,BELOW_TARGET_MINUS_1CM,0.28129586577415466,-0.018704134225845326
2648,26.48,BELOW_TARGET_MINUS_1CM,0.2812901735305786,-0.018709826469421376
2649,26.490000000000002,BELOW_TARGET_MINUS_1CM,0.2812838554382324,-0.018716144561767567
2650,26.5,BELOW_TARGET_MINUS_1CM,0.2812768220901489,-0.018723177909851063
2651,26.51,BELOW_TARGET_MINUS_1CM,0.2812691032886505,-0.018730896711349476
2652,26.52,BELOW_TARGET_MINUS_1CM,0.2812606394290924,-0.01873936057090758
2653,26.53,BELOW_TARGET_MINUS_1CM,0.281251460313797,-0.018748539686202992
2654,26.54,BELOW_TARGET_MINUS_1CM,0.2812415361404419,-0.018758463859558094
2655,26.55,BELOW_TARGET_MINUS_1CM,0.2812308371067047,-0.018769162893295277
2656,26.560000000000002,BELOW_TARGET_MINUS_1CM,0.28121939301490784,-0.018780606985092152
2657,26.57,BELOW_TARGET_MINUS_1CM,0.2812071442604065,-0.018792855739593495
2658,26.580000000000002,BELOW_TARGET_MINUS_1CM,0.28119412064552307,-0.018805879354476918
2659,26.59,BELOW_TARGET_MINUS_1CM,0.2811802923679352,-0.018819707632064808
2660,26.6,BELOW_TARGET_MINUS_1CM,0.2811656594276428,-0.018834340572357167
2661,26.61,BELOW_TARGET_MINUS_1CM,0.2811501920223236,-0.01884980797767638
2662,26.62,BELOW_TARGET_MINUS_1CM,0.2811339199542999,-0.018866080045700062
2663,26.63,BELOW_TARGET_MINUS_1CM,0.281116783618927,-0.018883216381072987
2664,26.64,BELOW_TARGET_MINUS_1CM,0.2810988426208496,-0.01890115737915038
2665,26.650000000000002,BELOW_TARGET_MINUS_1CM,0.28108006715774536,-0.018919932842254628
2666,26.66,BELOW_TARGET_MINUS_1CM,0.28106042742729187,-0.01893957257270812
2667,26.67,BELOW_TARGET_MINUS_1CM,0.28103992342948914,-0.018960076570510853
2668,26.68,BELOW_TARGET_MINUS_1CM,0.28101858496665955,-0.018981415033340443
2669,26.69,BELOW_TARGET_MINUS_1CM,0.2809963822364807,-0.019003617763519276
2670,26.7,BELOW_TARGET_MINUS_1CM,0.28097331523895264,-0.019026684761047352
2671,26.71,BELOW_TARGET_MINUS_1CM,0.28094935417175293,-0.01905064582824706
2672,26.72,BELOW_TARGET_MINUS_1CM,0.28092455863952637,-0.01907544136047362
2673,26.73,BELOW_TARGET_MINUS_1CM,0.28089889883995056,-0.019101101160049427
2674,26.740000000000002,BELOW_TARGET_MINUS_1CM,0.2808723747730255,-0.019127625226974476
2675,26.75,BELOW_TARGET_MINUS_1CM,0.2808449864387512,-0.019155013561248768
2676,26.76,BELOW_TARGET_MINUS_1CM,0.2808167338371277,-0.019183266162872303
2677,26.77,BELOW_TARGET_MINUS_1CM,0.2807876467704773,-0.019212353229522694
2678,26.78,BELOW_TARGET_MINUS_1CM,0.28075769543647766,-0.019242304563522328
2679,26.79,BELOW_TARGET_MINUS_1CM,0.2807268798351288,-0.019273120164871205
2680,26.8,BELOW_TARGET_MINUS_1CM,0.28069525957107544,-0.01930474042892455
2681,26.810000000000002,BELOW_TARGET_MINUS_1CM,0.28066280484199524,-0.01933719515800475
2682,26.82,BELOW_TARGET_MINUS_1CM,0.28062954545021057,-0.019370454549789418
2683,26.830000000000002,BELOW_TARGET_MINUS_1CM,0.28059548139572144,-0.019404518604278553
2684,26.84,BELOW_TARGET_MINUS_1CM,0.28056061267852783,-0.019439387321472157
2685,26.85,BELOW_TARGET_MINUS_1CM,0.28052499890327454,-0.019475001096725453
2686,26.86,BELOW_TARGET_MINUS_1CM,0.28048861026763916,-0.01951138973236083
2687,26.87,BELOW_TARGET_MINUS_1CM,0.2804514765739441,-0.019548523426055897
2688,26.88,BELOW_TARGET_MINUS_1CM,0.2804136276245117,-0.01958637237548827
2689,26.89,BELOW_TARGET_MINUS_1CM,0.28037509322166443,-0.01962490677833556
2690,26.900000000000002,BELOW_TARGET_MINUS_1CM,0.2803358733654022,-0.019664126634597767
2691,26.91,BELOW_TARGET_MINUS_1CM,0.2802960276603699,-0.019703972339630116
2692,26.92,BELOW_TARGET_MINUS_1CM,0.280255526304245,-0.019744473695754994
2693,26.93,BELOW_TARGET_MINUS_1CM,0.28021445870399475,-0.019785541296005238
2694,26.94,BELOW_TARGET_MINUS_1CM,0.28017279505729675,-0.019827204942703236
2695,26.95,BELOW_TARGET_MINUS_1CM,0.28013062477111816,-0.019869375228881825
2696,26.96,BELOW_TARGET_MINUS_1CM,0.2800879180431366,-0.019912081956863392
2697,26.97,BELOW_TARGET_MINUS_1CM,0.2800447642803192,-0.019955235719680775
2698,26.98,BELOW_TARGET_MINUS_1CM,0.280001163482666,-0.019998836517333973
2699,26.990000000000002,BELOW_TARGET_MINUS_2CM,0.2799571752548218,-0.02004282474517821
2700,27.0,BELOW_TARGET_MINUS_2CM,0.2799127995967865,-0.02008720040321349
2701,27.01,BELOW_TARGET_MINUS_2CM,0.27986812591552734,-0.020131874084472645
2702,27.02,BELOW_TARGET_MINUS_2CM,0.2798231840133667,-0.02017681598663329
2703,27.03,BELOW_TARGET_MINUS_2CM,0.27977797389030457,-0.020222026109695423
2704,27.04,BELOW_TARGET_MINUS_2CM,0.2797325849533081,-0.020267415046691883
2705,27.05,BELOW_TARGET_MINUS_2CM,0.2796870470046997,-0.020312952995300282
2706,27.060000000000002,BELOW_TARGET_MINUS_2CM,0.27964138984680176,-0.02035861015319823
2707,27.07,BELOW_TARGET_MINUS_2CM,0.2795957028865814,-0.020404297113418568
2708,27.080000000000002,BELOW_TARGET_MINUS_2CM,0.2795499861240387,-0.020450013875961293
2709,27.09,BELOW_TARGET_MINUS_2CM,0.27950429916381836,-0.02049570083618163
2710,27.1,BELOW_TARGET_MINUS_2CM,0.2794587016105652,-0.020541298389434803
2711,27.11,BELOW_TARGET_MINUS_2CM,0.27941325306892395,-0.02058674693107604
2712,27.12,BELOW_TARGET_MINUS_2CM,0.27936798334121704,-0.020632016658782948
2713,27.13,BELOW_TARGET_MINUS_2CM,0.27932295203208923,-0.020677047967910755
2714,27.14,BELOW_TARGET_MINUS_2CM,0.2792781889438629,-0.020721811056137074
2715,27.150000000000002,BELOW_TARGET_MINUS_2CM,0.27923378348350525,-0.02076621651649474
2716,27.16,BELOW_TARGET_MINUS_2CM,0.279189795255661,-0.020810204744338978
2717,27.17,BELOW_TARGET_MINUS_2CM,0.2791462242603302,-0.02085377573966979
2718,27.18,BELOW_TARGET_MINUS_2CM,0.27910315990448,-0.02089684009552001
2719,27.19,BELOW_TARGET_MINUS_2CM,0.27906063199043274,-0.02093936800956725
2720,27.2,BELOW_TARGET_MINUS_2CM,0.27901870012283325,-0.020981299877166737
2721,27.21,BELOW_TARGET_MINUS_2CM,0.2789774537086487,-0.021022546291351307
2722,27.22,BELOW_TARGET_MINUS_2CM,0.27893689274787903,-0.02106310725212096
2723,27.23,BELOW_TARGET_MINUS_2CM,0.27889707684516907,-0.02110292315483092
2724,27.240000000000002,BELOW_TARGET_MINUS_2CM,0.2788580656051636,-0.021141934394836415
2725,27.25,BELOW_TARGET_MINUS_2CM,0.2788199186325073,-0.021180081367492665
2726,27.26,BELOW_TARGET_MINUS_2CM,0.2787826657295227,-0.021217334270477284
2727,27.27,BELOW_TARGET_MINUS_2CM,0.2787463963031769,-0.02125360369682311
2728,27.28,BELOW_TARGET_MINUS_2CM,0.27871108055114746,-0.021288919448852528
2729,27.29,BELOW_TARGET_MINUS_2CM,0.2786768078804016,-0.021323192119598378
2730,27.3,BELOW_TARGET_MINUS_2CM,0.2786436378955841,-0.021356362104415882
2731,27.310000000000002,BELOW_TARGET_MINUS_2CM,0.27861160039901733,-0.021388399600982655
2732,27.32,BELOW_TARGET_MINUS_2CM,0.2785807251930237,-0.021419274806976307
2733,27.330000000000002,BELOW_TARGET_MINUS_2CM,0.2785510718822479,-0.021448928117752064
2734,27.34,BELOW_TARGET_MINUS_2CM,0.27852264046669006,-0.021477359533309925
2735,27.35,BELOW_TARGET_MINUS_2CM,0.27849552035331726,-0.021504479646682728
2736,27.36,BELOW_TARGET_MINUS_2CM,0.2784697115421295,-0.021530288457870472
2737,27.37,BELOW_TARGET_MINUS_2CM,0.2784452438354492,-0.02155475616455077
2738,27.38,BELOW_TARGET_MINUS_2CM,0.27842217683792114,-0.021577823162078846
2739,27.39,BELOW_TARGET_MINUS_2CM,0.2784005105495453,-0.0215994894504547
2740,27.400000000000002,BELOW_TARGET_MINUS_2CM,0.27838027477264404,-0.021619725227355946
2741,27.41,BELOW_TARGET_MINUS_2CM,0.2783615291118622,-0.021638470888137806
2742,27.42,BELOW_TARGET_MINUS_2CM,0.2783442437648773,-0.02165575623512267
2743,27.43,BELOW_TARGET_MINUS_2CM,0.27832847833633423,-0.02167152166366576
2744,27.44,BELOW_TARGET_MINUS_2CM,0.2783142328262329,-0.02168576717376708
2745,27.45,BELOW_TARGET_MINUS_2CM,0.27830153703689575,-0.021698462963104237
2746,27.46,BELOW_TARGET_MINUS_2CM,0.27829036116600037,-0.021709638833999623
2747,27.47,BELOW_TARGET_MINUS_2CM,0.2782807946205139,-0.021719205379486073
2748,27.48,BELOW_TARGET_MINUS_2CM,0.2782727777957916,-0.021727222204208363
2749,27.490000000000002,BELOW_TARGET_MINUS_2CM,0.2782663404941559,-0.021733659505844105
2750,27.5,BELOW_TARGET_MINUS_2CM,0.2782614827156067,-0.0217385172843933
2751,27.51,BELOW_TARGET_MINUS_2CM,0.27825823426246643,-0.021741765737533558
2752,27.52,BELOW_TARGET_MINUS_2CM,0.27825653553009033,-0.021743464469909657
2753,27.53,BELOW_TARGET_MINUS_2CM,0.27825644612312317,-0.02174355387687682
2754,27.54,BELOW_TARGET_MINUS_2CM,0.27825790643692017,-0.021742093563079823
2755,27.55,BELOW_TARGET_MINUS_2CM,0.2782609462738037,-0.021739053726196278
2756,27.560000000000002,BELOW_TARGET_MINUS_2CM,0.2782655358314514,-0.021734464168548573
2757,27.57,BELOW_TARGET_MINUS_2CM,0.2782716453075409,-0.021728354692459095
2758,27.580000000000002,BELOW_TARGET_MINUS_2CM,0.27827930450439453,-0.021720695495605458
2759,27.59,BELOW_TARGET_MINUS_2CM,0.27828845381736755,-0.021711546182632435
2760,27.6,BELOW_TARGET_MINUS_2CM,0.27829912304878235,-0.02170087695121764
2761,27.61,BELOW_TARGET_MINUS_2CM,0.27831122279167175,-0.021688777208328236
2762,27.62,BELOW_TARGET_MINUS_2CM,0.27832478284835815,-0.021675217151641835
2763,27.63,BELOW_TARGET_MINUS_2CM,0.2783397436141968,-0.02166025638580321
2764,27.64,BELOW_TARGET_MINUS_2CM,0.2783561050891876,-0.021643894910812367
2765,27.650000000000002,BELOW_TARGET_MINUS_2CM,0.2783738076686859,-0.021626192331314076
2766,27.66,BELOW_TARGET_MINUS_2CM,0.27839285135269165,-0.02160714864730834
2767,27.67,BELOW_TARGET_MINUS_2CM,0.27841317653656006,-0.02158682346343993
2768,27.68,BELOW_TARGET_MINUS_2CM,0.27843475341796875,-0.02156524658203124
2769,27.69,BELOW_TARGET_MINUS_2CM,0.27845755219459534,-0.021542447805404652
2770,27.7,BELOW_TARGET_MINUS_2CM,0.27848154306411743,-0.021518456935882557
2771,27.71,BELOW_TARGET_MINUS_2CM,0.27850666642189026,-0.02149333357810973
2772,27.72,BELOW_TARGET_MINUS_2CM,0.27853286266326904,-0.021467137336730946
2773,27.73,BELOW_TARGET_MINUS_2CM,0.2785601317882538,-0.021439868211746205
2774,27.740000000000002,BELOW_TARGET_MINUS_2CM,0.2785884141921997,-0.021411585807800282
2775,27.75,BELOW_TARGET_MINUS_2CM,0.2786176800727844,-0.021382319927215565
2776,27.76,BELOW_TARGET_MINUS_2CM,0.27864784002304077,-0.021352159976959217
2777,27.77,BELOW_TARGET_MINUS_2CM,0.27867889404296875,-0.02132110595703124
2778,27.78,BELOW_TARGET_MINUS_2CM,0.2787107825279236,-0.021289217472076405
2779,27.79,BELOW_TARGET_MINUS_2CM,0.2787434160709381,-0.02125658392906188
2780,27.8,BELOW_TARGET_MINUS_2CM,0.2787768244743347,-0.021223175525665272
2781,27.810000000000002,BELOW_TARGET_MINUS_2CM,0.27881088852882385,-0.021189111471176136
2782,27.82,BELOW_TARGET_MINUS_2CM,0.2788456082344055,-0.02115439176559447
2783,27.830000000000002,BELOW_TARGET_MINUS_2CM,0.27888089418411255,-0.02111910581588744
2784,27.84,BELOW_TARGET_MINUS_2CM,0.27891674637794495,-0.021083253622055043
2785,27.85,BELOW_TARGET_MINUS_2CM,0.27895304560661316,-0.02104695439338683
2786,27.86,BELOW_TARGET_MINUS_2CM,0.2789898216724396,-0.021010178327560414
2787,27.87,BELOW_TARGET_MINUS_2CM,0.27902695536613464,-0.020973044633865345
2788,27.88,BELOW_TARGET_MINUS_2CM,0.27906444668769836,-0.020935553312301625
2789,27.89,BELOW_TARGET_MINUS_2CM,0.27910223603248596,-0.020897763967514027
2790,27.900000000000002,BELOW_TARGET_MINUS_2CM,0.27914026379585266,-0.020859736204147328
2791,27.91,BELOW_TARGET_MINUS_2CM,0.2791785001754761,-0.020821499824523915
2792,27.92,BELOW_TARGET_MINUS_2CM,0.27921685576438904,-0.02078314423561095
2793,27.93,BELOW_TARGET_MINUS_2CM,0.27925533056259155,-0.020744669437408436
2794,27.94,BELOW_TARGET_MINUS_2CM,0.27929389476776123,-0.02070610523223876
2795,27.95,BELOW_TARGET_MINUS_2CM,0.2793324291706085,-0.02066757082939147
2796,27.96,BELOW_TARGET_MINUS_2CM,0.2793709635734558,-0.02062903642654418
2797,27.97,BELOW_TARGET_MINUS_2CM,0.2794094383716583,-0.020590561628341664
2798,27.98,BELOW_TARGET_MINUS_2CM,0.2794477939605713,-0.0205522060394287
2799,27.990000000000002,BELOW_TARGET_MINUS_2CM,0.2794859707355499,-0.020514029264450062
2800,28.0,BELOW_TARGET_MINUS_2CM,0.2795239984989166,-0.020476001501083363
2801,28.01,BELOW_TARGET_MINUS_2CM,0.2795617878437042,-0.020438212156295765
2802,28.02,BELOW_TARGET_MINUS_2CM,0.27959927916526794,-0.020400720834732045
2803,28.03,BELOW_TARGET_MINUS_2CM,0.2796365022659302,-0.020363497734069813
2804,28.04,BELOW_TARGET_MINUS_2CM,0.27967339754104614,-0.020326602458953846
2805,28.05,BELOW_TARGET_MINUS_2CM,0.27970990538597107,-0.02029009461402892
2806,28.060000000000002,BELOW_TARGET_MINUS_2CM,0.27974602580070496,-0.020253974199295033
2807,28.07,BELOW_TARGET_MINUS_2CM,0.2797817289829254,-0.020218271017074574
2808,28.080000000000002,BELOW_TARGET_MINUS_2CM,0.27981695532798767,-0.020183044672012318
2809,28.09,BELOW_TARGET_MINUS_2CM,0.2798517048358917,-0.020148295164108265
2810,28.1,BELOW_TARGET_MINUS_2CM,0.2798859477043152,-0.020114052295684803
2811,28.11,BELOW_TARGET_MINUS_2CM,0.27991965413093567,-0.02008034586906432
2812,28.12,BELOW_TARGET_MINUS_2CM,0.2799527943134308,-0.020047205686569203
2813,28.13,BELOW_TARGET_MINUS_2CM,0.27998536825180054,-0.020014631748199452
2814,28.14,BELOW_TARGET_MINUS_1CM,0.28001734614372253,-0.019982653856277455
2815,28.150000000000002,BELOW_TARGET_MINUS_1CM,0.2800487279891968,-0.01995127201080321
2816,28.16,BELOW_TARGET_MINUS_1CM,0.2800794541835785,-0.019920545816421498
2817,28.17,BELOW_TARGET_MINUS_1CM,0.2801095247268677,-0.019890475273132313
2818,28.18,BELOW_TARGET_MINUS_1CM,0.28013893961906433,-0.019861060380935658
2819,28.19,BELOW_TARGET_MINUS_1CM,0.28016766905784607,-0.01983233094215392
2820,28.2,BELOW_TARGET_MINUS_1CM,0.2801957130432129,-0.0198042869567871
2821,28.21,BELOW_TARGET_MINUS_1CM,0.2802230715751648,-0.019776928424835194
2822,28.22,BELOW_TARGET_MINUS_1CM,0.280249685049057,-0.019750314950942982
2823,28.23,BELOW_TARGET_MINUS_1CM,0.2802756130695343,-0.019724386930465687
2824,28.240000000000002,BELOW_TARGET_MINUS_1CM,0.2803007960319519,-0.019699203968048085
2825,28.25,BELOW_TARGET_MINUS_1CM,0.2803252637386322,-0.019674736261367787
2826,28.26,BELOW_TARGET_MINUS_1CM,0.2803489863872528,-0.01965101361274718
2827,28.27,BELOW_TARGET_MINUS_1CM,0.2803719639778137,-0.019628036022186268
2828,28.28,BELOW_TARGET_MINUS_1CM,0.28039416670799255,-0.019605833292007435
2829,28.29,BELOW_TARGET_MINUS_1CM,0.2804156541824341,-0.019584345817565907
2830,28.3,BELOW_TARGET_MINUS_1CM,0.2804363965988159,-0.01956360340118407
2831,28.310000000000002,BELOW_TARGET_MINUS_1CM,0.2804563641548157,-0.019543635845184315
2832,28.32,BELOW_TARGET_MINUS_1CM,0.28047558665275574,-0.01952441334724425
2833,28.330000000000002,BELOW_TARGET_MINUS_1CM,0.2804940342903137,-0.019505965709686268
2834,28.34,BELOW_TARGET_MINUS_1CM,0.2805117666721344,-0.01948823332786559
2835,28.35,BELOW_TARGET_MINUS_1CM,0.280528724193573,-0.01947127580642699
2836,28.36,BELOW_TARGET_MINUS_1CM,0.2805449068546295,-0.019455093145370472
2837,28.37,BELOW_TARGET_MINUS_1CM,0.28056037425994873,-0.01943962574005126
2838,28.38,BELOW_TARGET_MINUS_1CM,0.28057506680488586,-0.019424933195114125
2839,28.39,BELOW_TARGET_MINUS_1CM,0.2805890440940857,-0.019410955905914296
2840,28.400000000000002,BELOW_TARGET_MINUS_1CM,0.28060224652290344,-0.019397753477096547
2841,28.41,BELOW_TARGET_MINUS_1CM,0.2806147038936615,-0.01938529610633849
2842,28.42,BELOW_TARGET_MINUS_1CM,0.28062644600868225,-0.019373553991317738
2843,28.43,BELOW_TARGET_MINUS_1CM,0.2806374430656433,-0.01936255693435668
2844,28.44,BELOW_TARGET_MINUS_1CM,0.2806476950645447,-0.01935230493545531
2845,28.45,BELOW_TARGET_MINUS_1CM,0.28065723180770874,-0.01934276819229125
2846,28.46,BELOW_TARGET_MINUS_1CM,0.2806660234928131,-0.01933397650718688
2847,28.47,BELOW_TARGET_MINUS_1CM,0.2806740701198578,-0.0193259298801422
2848,28.48,BELOW_TARGET_MINUS_1CM,0.2806814908981323,-0.019318509101867665
2849,28.490000000000002,BELOW_TARGET_MINUS_1CM,0.28068849444389343,-0.019311505556106556
2850,28.5,BELOW_TARGET_MINUS_1CM,0.2806951105594635,-0.019304889440536488
2851,28.51,BELOW_TARGET_MINUS_1CM,0.28070104122161865,-0.019298958778381337
2852,28.52,BELOW_TARGET_MINUS_1CM,0.28070616722106934,-0.019293832778930653
2853,28.53,BELOW_TARGET_MINUS_1CM,0.28071048855781555,-0.019289511442184437
2854,28.54,BELOW_TARGET_MINUS_1CM,0.2807139456272125,-0.019286054372787464
2855,28.55,BELOW_TARGET_MINUS_1CM,0.2807164788246155,-0.01928352117538451
2856,28.560000000000002,BELOW_TARGET_MINUS_1CM,0.2807180881500244,-0.019281911849975575
2857,28.57,BELOW_TARGET_MINUS_1CM,0.28071874380111694,-0.019281256198883046
2858,28.580000000000002,BELOW_TARGET_MINUS_1CM,0.28071844577789307,-0.019281554222106922
2859,28.59,BELOW_TARGET_MINUS_1CM,0.2807171940803528,-0.019282805919647206
2860,28.6,BELOW_TARGET_MINUS_1CM,0.2807150185108185,-0.019284981489181507
2861,28.61,BELOW_TARGET_MINUS_1CM,0.2807118892669678,-0.019288110733032215
2862,28.62,BELOW_TARGET_MINUS_1CM,0.28070783615112305,-0.019292163848876942
2863,28.63,BELOW_TARGET_MINUS_1CM,0.280703067779541,-0.019296932220458973
2864,28.64,BELOW_TARGET_MINUS_1CM,0.28069791197776794,-0.019302088022232045
2865,28.650000000000002,BELOW_TARGET_MINUS_1CM,0.2806922495365143,-0.019307750463485707
2866,28.66,BELOW_TARGET_MINUS_1CM,0.2806859314441681,-0.019314068555831898
2867,28.67,BELOW_TARGET_MINUS_1CM,0.28067895770072937,-0.01932104229927062
2868,28.68,BELOW_TARGET_MINUS_1CM,0.2806713283061981,-0.01932867169380187
2869,28.69,BELOW_TARGET_MINUS_1CM,0.28066298365592957,-0.019337016344070423
2870,28.7,BELOW_TARGET_MINUS_1CM,0.2806539237499237,-0.019346076250076283
2871,28.71,BELOW_TARGET_MINUS_1CM,0.28064408898353577,-0.019355911016464222
2872,28.72,BELOW_TARGET_MINUS_1CM,0.28063350915908813,-0.019366490840911854
2873,28.73,BELOW_TARGET_MINUS_1CM,0.28062209486961365,-0.01937790513038634
2874,28.740000000000002,BELOW_TARGET_MINUS_1CM,0.2806099057197571,-0.01939009428024291
2875,28.75,BELOW_TARGET_MINUS_1CM,0.28059691190719604,-0.019403088092803944
2876,28.76,BELOW_TARGET_MINUS_1CM,0.28058305382728577,-0.019416946172714222
2877,28.77,BELOW_TARGET_MINUS_1CM,0.280568391084671,-0.01943160891532897
2878,28.78,BELOW_TARGET_MINUS_1CM,0.28055283427238464,-0.019447165727615345
2879,28.79,BELOW_TARGET_MINUS_1CM,0.2805364429950714,-0.019463557004928578
2880,28.8,BELOW_TARGET_MINUS_1CM,0.28051918745040894,-0.019480812549591053
2881,28.810000000000002,BELOW_TARGET_MINUS_1CM,0.28050103783607483,-0.01949896216392516
2882,28.82,BELOW_TARGET_MINUS_1CM,0.2804820239543915,-0.01951797604560851
2883,28.830000000000002,BELOW_TARGET_MINUS_1CM,0.2804621160030365,-0.01953788399696349
2884,28.84,BELOW_TARGET_MINUS_1CM,0.2804413139820099,-0.0195586860179901
2885,28.85,BELOW_TARGET_MINUS_1CM,0.28041958808898926,-0.01958041191101073
2886,28.86,BELOW_TARGET_MINUS_1CM,0.280396968126297,-0.019603031873702992
2887,28.87,BELOW_TARGET_MINUS_1CM,0.2803734540939331,-0.019626545906066883
2888,28.88,BELOW_TARGET_MINUS_1CM,0.2803490459918976,-0.019650954008102406
2889,28.89,BELOW_TARGET_MINUS_1CM,0.28032368421554565,-0.019676315784454335
2890,28.900000000000002,BELOW_TARGET_MINUS_1CM,0.2802974581718445,-0.019702541828155506
2891,28.91,BELOW_TARGET_MINUS_1CM,0.2802702784538269,-0.019729721546173085
2892,28.92,BELOW_TARGET_MINUS_1CM,0.2802422046661377,-0.019757795333862294
2893,28.93,BELOW_TARGET_MINUS_1CM,0.28021323680877686,-0.019786763191223133
2894,28.94,BELOW_TARGET_MINUS_1CM,0.2801833748817444,-0.019816625118255604
2895,28.95,BELOW_TARGET_MINUS_1CM,0.2801525890827179,-0.019847410917282093
2896,28.96,BELOW_TARGET_MINUS_1CM,0.28012093901634216,-0.019879060983657826
2897,28.97,BELOW_TARGET_MINUS_1CM,0.2800883948802948,-0.01991160511970519
2898,28.98,BELOW_TARGET_MINUS_1CM,0.2800549864768982,-0.019945013523101796
2899,28.990000000000002,BELOW_TARGET_MINUS_1CM,0.28002068400382996,-0.019979315996170033
2900,29.0,BELOW_TARGET_MINUS_2CM,0.27998557686805725,-0.020014423131942738
2901,29.01,BELOW_TARGET_MINUS_2CM,0.2799496054649353,-0.020050394535064686
