step,time_s,support_position_error_m,pitch_x_rad,pitch_x_error_rad,pitch_rate_x_rad_s,roll_y_rad,yaw_z_rad,com_z_m,wheel_vel_mean_rad_s,tau_position,tau_position_raw,tau_position_saturation_flag,tau_pitch,tau_pitch_rate,tau_sagittal_velocity,tau_support_velocity,tau_total_before_final_clip,tau_total_after_final_clip,final_wheel_torque_margin,torque_rate_saturation_mask_wheel_left,torque_rate_saturation_mask_wheel_right,contact_state,contact_valid,ownership_violation_count,hidden_torque_norm,tau_wbc_norm,torque_rate_saturation_fraction
1398,13.990000000001341,0.20072129606662986,0.09636967625472519,0.09651228033265155,-0.025717774406075478,-0.03926430369120992,-0.20528827960057136,0.38930264115333557,-4.349170923233032,-3.0,-3.0,True,4.825614016632578,0.0,-3.043927252292633,0.0,-0.22962939500000001,-0.2296294,29.7126243,False,False,double_contact,True,0,0.0,0.0,0.0
1399,14.000000000001345,0.2029011289505801,0.09602631226442129,0.09636967625472519,-0.04542817547917366,-0.037342156572928734,-0.2063862956462581,0.3889140188694,-4.427184343338013,-3.0,-3.0,True,4.818483812736259,0.0,-3.1057074666023254,0.0,-0.36604506000000003,-0.36604506000000003,29.54495198,False,False,double_contact,True,0,0.0,0.0,0.0
1400,14.010000000001348,0.20514431917689263,0.09560086584733854,0.09602631226442129,-0.04105576500296593,-0.03568632977044775,-0.20663638023742736,0.38853248953819275,-4.659691572189331,-3.0,-3.0,True,4.801315613221065,0.0,-3.1428784132003784,0.0,-0.5136248999999999,-0.5136248999999999,29.3844737,False,False,double_contact,True,0,0.0,0.0,0.0
1401,14.020000000001351,0.20751239390292292,0.09528077099190492,0.09560086584733854,-0.023074204102158546,-0.03418679953695359,-0.20612903510452163,0.38814613223075867,-5.015377759933472,-3.0,-3.0,True,4.780043292366927,0.0,-3.2047033309936523,0.0,-0.39576325,-0.39576325,29.502169639999998,False,False,double_contact,True,0,0.0,0.0,0.0
1402,14.030000000001355,0.21002147262789772,0.09508468984311061,0.09528077099190492,-0.011119585484266281,-0.032796592133052256,-0.20496884820240183,0.38775843381881714,-5.232577085494995,-3.0,-3.0,True,4.764038549595246,0.0,-3.2835379242897034,0.0,-0.22846551999999998,-0.228465535,29.67751753,False,False,double_contact,True,0,0.0,0.0,0.0
1403,14.040000000001358,0.21261227041347852,0.09494284259903712,0.09508468984311061,-0.006994285155087709,-0.0315202637132037,-0.20326014841277876,0.38737648725509644,-5.2849836349487305,-3.0,-3.0,True,4.754234492155531,0.0,-3.356069326400757,0.0,-0.18922865,-0.18922865,29.72957003,False,False,double_contact,True,0,0.0,0.0,0.0
1404,14.050000000001361,0.21523653422453304,0.09482881068143127,0.09494284259903712,-0.002866869093850255,-0.03035067410039597,-0.2010921659022149,0.38700130581855774,-5.308263301849365,-3.0,-3.0,True,4.747142129951857,0.0,-3.4190118312835693,0.0,-0.22735152000000003,-0.22735152000000003,29.7057785,False,False,double_contact,True,0,0.0,0.0,0.0
1405,14.060000000001365,0.2178926890790923,0.09476506907922827,0.09482881068143127,0.004223878961056471,-0.02926063221514244,-0.198537070561458,0.3866302967071533,-5.3734869956970215,-3.0,-3.0,True,4.741440534071564,0.0,-3.4816861152648926,0.0,-0.242732815,-0.242732815,29.70396727,False,False,double_contact,True,0,0.0,0.0,0.0
1406,14.070000000001368,0.2205948709584966,0.09476831998858382,0.09476506907922827,0.01168538723140955,-0.02822943773515594,-0.19565609852578597,0.38626235723495483,-5.45374608039856,-3.0,-3.0,True,4.738253453961414,0.0,-3.5482943058013916,0.0,-0.223693785,-0.223693785,29.73502797,False,False,double_contact,True,0,0.0,0.0,0.0
1407,14.080000000001371,0.22334526569443663,0.09483075027815406,0.09476831998858382,0.017383545637130737,-0.02725065491177916,-0.1925025502035827,0.38589802384376526,-5.516684055328369,-3.0,-3.0,True,4.738415999429191,0.0,-3.616020083427429,0.0,-0.2077482,-0.2077482,29.7615268,False,False,double_contact,True,0,0.0,0.0,0.0
1408,14.090000000001375,0.22613780342909284,0.0949403456021913,0.09483075027815406,0.02204308658838272,-0.026320940310334506,-0.1891211520639976,0.3855377733707428,-5.567896366119385,-3.0,-3.0,True,4.741537513907703,0.0,-3.682047128677368,0.0,-0.210075025,-0.210075025,29.76843917,False,False,double_contact,True,0,0.0,0.0,0.0
1409,14.100000000001378,0.2289704150113762,0.09509538379796274,0.0949403456021913,0.02685518004000187,-0.0254333354461521,-0.18554823956824368,0.3851810395717621,-5.625380754470825,-3.0,-3.0,True,4.747017280109565,0.0,-3.746822476387024,0.0,-0.21562478000000002,-0.21562478000000002,29.77082387,False,False,double_contact,True,0,0.0,0.0,0.0
1410,14.110000000001381,0.23184625642363957,0.09529820448498942,0.09509538379796274,0.03176538646221161,-0.024580239077765294,-0.1818138119951471,0.3848271369934082,-5.691116571426392,-3.0,-3.0,True,4.754769189898137,0.0,-3.8116425275802612,0.0,-0.21331076,-0.21331076,29.77987035,False,False,double_contact,True,0,0.0,0.0,0.0
1411,14.120000000001385,0.23476785357015173,0.09554728825252347,0.09529820448498942,0.03624531999230385,-0.023757323269306494,-0.17794355680961282,0.38447585701942444,-5.757085084915161,-3.0,-3.0,True,4.764910224249471,0.0,-3.8764402270317078,0.0,-0.20748033999999999,-0.20748033999999999,29.79144904,False,False,double_contact,True,0,0.0,0.0,0.0
1412,14.130000000001388,0.2377350198845477,0.09583855193915583,0.09554728825252347,0.04024358466267586,-0.022963079901828564,-0.1739598452995553,0.38412702083587646,-5.820319175720215,-3.0,-3.0,True,4.777364412626174,0.0,-3.9405226707458496,0.0,-0.20405303,-0.20405303,29.79204525,False,False,double_contact,True,0,0.0,0.0,0.0
1413,14.140000000001391,0.24074706462397677,0.09616928102514716,0.09583855193915583,0.04401790723204613,-0.022196596685824292,-0.1698821956802973,0.38378044962882996,-5.883436441421509,-3.0,-3.0,True,4.791927596957792,0.0,-4.003532230854034,0.0,-0.20196131,-0.20196131,29.78980288,False,False,double_contact,True,0,0.0,0.0,0.0
1414,14.150000000001395,0.2438041558120724,0.09653831135427379,0.09616928102514716,0.047666698694229126,-0.02145681085125282,-0.16572783060271182,0.38343575596809387,-5.9476072788238525,-3.0,-3.0,True,4.808464051257358,0.0,-4.0657371282577515,0.0,-0.198536065,-0.198536065,29.78942463,False,False,double_contact,True,0,0.0,0.0,0.0
1415,14.160000000001398,0.24690655449482946,0.09694426103903202,0.09653831135427379,0.05111018940806389,-0.02074286790360068,-0.16151224762111127,0.3830926716327667,-6.011416673660278,-3.0,-3.0,True,4.82691556771369,0.0,-4.12711501121521,0.0,-0.19352913,-0.19352913,29.79105532,False,False,double_contact,True,0,0.0,0.0,0.0
1416,14.170000000001401,0.25005386563268506,0.09738500246792661,0.09694426103903202,0.05429356172680855,-0.02005422162005673,-0.15724955645259062,0.3827510178089142,-6.073385000228882,-3.0,-3.0,True,4.847213051951601,0.0,-4.1875094175338745,0.0,-0.18833844,-0.18833844,29.79321142,False,False,double_contact,True,0,0.0,0.0,0.0
1417,14.180000000001405,0.25324522153641116,0.09785836037965079,0.09738500246792661,0.0572519414126873,-0.019390306256657837,-0.15295261055306805,0.38241055607795715,-6.133440017700195,-3.0,-3.0,True,4.869250123396331,0.0,-4.246830940246582,0.0,-0.18353550000000002,-0.18353550000000002,29.79526885,False,False,double_contact,True,0,0.0,0.0,0.0
1418,14.190000000001408,0.256479754013499,0.09836245068179533,0.09785836037965079,0.06001485884189606,-0.018750342343463868,-0.14863310619899398,0.38207104802131653,-6.191992521286011,-3.0,-3.0,True,4.89291801898254,0.0,-4.304923117160797,0.0,-0.178463805,-0.178463805,29.79785539,False,False,double_contact,True,0,0.0,0.0,0.0
1419,14.200000000001411,0.25975662981746883,0.09889536494549528,0.09836245068179533,0.06256775557994843,-0.018133442645555976,-0.14430171207790568,0.3817322850227356,-6.24877667427063,-3.0,-3.0,True,4.9181225340897665,0.0,-4.361830651760101,0.0,-0.17311474500000001,-0.17311474500000001,29.80095807,False,False,double_contact,True,0,0.0,0.0,0.0
1420,14.210000000001415,0.26307486981073325,0.0994550125358912,0.09889536494549528,0.06489647924900055,-0.017538696789514294,-0.13996816920546962,0.38139405846595764,-6.303555250167847,-3.0,-3.0,True,4.944768247274764,0.0,-4.41741943359375,0.0,-0.16766914500000002,-0.16766914500000002,29.80437878,False,False,double_contact,True,0,0.0,0.0,0.0
1421,14.220000000001418,0.26643338007540174,0.10003923603211934,0.0994550125358912,0.06700427085161209,-0.016965154437313914,-0.1356413523047145,0.38105618953704834,-6.356269121170044,-3.0,-3.0,True,4.97275062679456,0.0,-4.471644759178162,0.0,-0.162343025,-0.162343025,29.80788958,False,False,double_contact,True,0,0.0,0.0,0.0
1422,14.230000000001422,0.26983103771428973,0.10064593521690006,0.10003923603211934,0.0689016729593277,-0.016411792596229057,-0.13132932393923236,0.38071849942207336,-6.407054662704468,-3.0,-3.0,True,5.001961801605967,0.0,-4.524439573287964,0.0,-0.15705426,-0.15705426,29.81156425,False,False,double_contact,True,0,0.0,0.0,0.0
1423,14.240000000001425,0.27326673398134815,0.10127303421263498,0.10064593521690006,0.07058929651975632,-0.01587753460443089,-0.12703939837901132,0.380380779504776,-6.4559485912323,-3.0,-3.0,True,5.032296760845003,0.0,-4.575759172439575,0.0,-0.15172444000000002,-0.15172444000000002,29.81547286,False,False,double_contact,True,0,0.0,0.0,0.0
1424,14.250000000001428,0.2767393371731294,0.10191841869257538,0.10127303421263498,0.07206347584724426,-0.015361284177925254,-0.1227782048101767,0.3800428807735443,-6.5029120445251465,-3.0,-3.0,True,5.063651710631749,0.0,-4.6255141496658325,0.0,-0.146351505,-0.146351505,29.81960852,False,False,double_contact,True,0,0.0,0.0,0.0
1425,14.260000000001432,0.2802476711676445,0.10257998334796177,0.10191841869257538,0.07333119213581085,-0.014861928164054792,-0.11855173800842317,0.37970465421676636,-6.547902822494507,-3.0,-3.0,True,5.0959209346287695,0.0,-4.673749208450317,0.0,-0.14115851000000001,-0.14115851000000001,29.823739,False,False,double_contact,True,0,0.0,0.0,0.0
1426,14.270000000001435,0.28379055364065087,0.1032556650025628,0.10257998334796177,0.07439499348402023,-0.014378326714999825,-0.11436540687405689,0.3793659210205078,-6.591089725494385,-3.0,-3.0,True,5.128999167398089,0.0,-4.720240831375122,0.0,-0.135798488,-0.135798488,29.82820341,False,False,double_contact,True,0,0.0,0.0,0.0
1427,14.280000000001438,0.28736679763244266,0.1039433965137278,0.1032556650025628,0.07525624334812164,-0.013909344927179618,-0.11022408743589465,0.3790266215801239,-6.632291078567505,-3.0,-3.0,True,5.16278325012814,0.0,-4.765123128890991,0.0,-0.130618785,-0.130618785,29.83264413,False,False,double_contact,True,0,0.0,0.0,0.0
1428,14.290000000001442,0.2909751760654462,0.10464118995564387,0.1039433965137278,0.07592681050300598,-0.013453837954324078,-0.10613215991734723,0.3786865770816803,-6.671675443649292,-3.0,-3.0,True,5.19716982568639,0.0,-4.80826199054718,0.0,-0.125446005,-0.125446005,29.83722635,False,False,double_contact,True,0,0.0,0.0,0.0
1429,14.300000000001445,0.29461448915417965,0.10534711402389245,0.10464118995564387,0.0764097273349762,-0.013010663286718011,-0.10209355301093584,0.3783457279205322,-6.709223031997681,-3.0,-3.0,True,5.232059497782194,0.0,-4.849657416343689,0.0,-0.12027077,-0.12027077,29.84195049,False,False,double_contact,True,0,0.0,0.0,0.0
1430,14.310000000001448,0.2982835145088662,0.1060592535455733,0.10534711402389245,0.07670631259679794,-0.01257870457839462,-0.0981117871427721,0.37800395488739014,-6.74491024017334,-3.0,-3.0,True,5.267355701194623,0.0,-4.8892199993133545,0.0,-0.1150519075,-0.1150519075,29.84684856,False,False,double_contact,True,0,0.0,0.0,0.0
1431,14.320000000001452,0.30198099890972296,0.10677572574326004,0.1060592535455733,0.07682210952043533,-0.012156878030754258,-0.09419000928116603,0.37766122817993164,-6.7786736488342285,-3.0,-3.0,True,5.302962677278665,0.0,-4.926949739456177,0.0,-0.10990369,-0.10990369,29.85179675,False,False,double_contact,True,0,0.0,0.0,0.0
1432,14.330000000001455,0.30570566798923016,0.10749473611986374,0.10677572574326004,0.07676796615123749,-0.011744126011237343,-0.09033102226452819,0.37731751799583435,-6.810561656951904,-3.0,-3.0,True,5.338786287163002,0.0,-4.962801933288574,0.0,-0.10478103,-0.10478103,29.85683215,False,False,double_contact,True,0,0.0,0.0,0.0
1433,14.340000000001458,0.3094562513343212,0.10821457968158081,0.10749473611986374,0.07655195891857147,-0.011339423850287062,-0.08653731515078718,0.3769727349281311,-6.840571403503418,-3.0,-3.0,True,5.374736805993187,0.0,-4.996776580810547,0.0,-0.0996666065,-0.0996666065,29.8619635,False,False,double_contact,True,0,0.0,0.0,0.0
1434,14.350000000001462,0.3132314675661044,0.10893361856004005,0.10821457968158081,0.07617999613285065,-0.010941793108592552,-0.08281109117693694,0.3766269385814667,-6.868684768676758,-3.0,-3.0,True,5.41072898407904,0.0,-5.028828978538513,0.0,-0.094514346,-0.094514346,29.86722901,False,False,double_contact,True,0,0.0,0.0,0.0
1435,14.360000000001465,0.3170300125979869,0.10965024814213228,0.10893361856004005,0.07565373927354813,-0.010550315135874226,-0.0791542959824909,0.3762800991535187,-6.894839763641357,-3.0,-3.0,True,5.446680928002003,0.0,-5.05886971950531,0.0,-0.089258855,-0.089258855,29.8726862,False,False,double_contact,True,0,0.0,0.0,0.0
1436,14.370000000001468,0.3208505364747983,0.11036291387489484,0.10965024814213228,0.07498126477003098,-0.010164137834446264,-0.07556863892205073,0.3759323060512543,-6.918914079666138,-3.0,-3.0,True,5.482512407106614,0.0,-5.086943507194519,0.0,-0.08408450249999999,-0.08408450249999999,29.878142245,False,False,double_contact,True,0,0.0,0.0,0.0
1437,14.380000000001472,0.3246916589467512,0.11107017026634194,0.11036291387489484,0.07417427748441696,-0.009782462616856415,-0.07205560833947487,0.37558355927467346,-6.940967798233032,-3.0,-3.0,True,5.518145693744742,0.0,-5.112960934638977,0.0,-0.078839005,-0.078839005,29.8837437,False,False,double_contact,True,0,0.0,0.0,0.0
1438,14.390000000001475,0.3285519957070207,0.11177065589876214,0.11107017026634194,0.07323973625898361,-0.009404554437582442,-0.06861648878806499,0.3752339780330658,-6.960904836654663,-3.0,-3.0,True,5.553508513317097,0.0,-5.136966705322266,0.0,-0.0735852335,-0.0735852335,29.88942043,False,False,double_contact,True,0,0.0,0.0,0.0
1439,14.400000000001478,0.3324301270709999,0.11246309631189005,0.11177065589876214,0.07218709588050842,-0.009029745025857842,-0.06525237533511269,0.37488362193107605,-6.978697299957275,-3.0,-3.0,True,5.588532794938107,0.0,-5.158916115760803,0.0,-0.0682760125,-0.0682760125,29.89521376,False,False,double_contact,True,0,0.0,0.0,0.0
1440,14.410000000001482,0.336324608813101,0.113146247308492,0.11246309631189005,0.07101472467184067,-0.00865744199782443,-0.06196419131466826,0.37453263998031616,-6.99427056312561,-3.0,-3.0,True,5.623154815594503,0.0,-5.178675055503845,0.0,-0.0627390155,-0.0627390155,29.90129018,False,False,double_contact,True,0,0.0,0.0,0.0
1441,14.420000000001485,0.3402339290533176,0.11381891289557178,0.113146247308492,0.06973374634981155,-0.008287129199947191,-0.05875269687854745,0.37418118119239807,-7.007386684417725,-3.0,-3.0,True,5.6573123654246,0.0,-5.196422338485718,0.0,-0.057410165,-0.057410165,29.907207325,False,False,double_contact,True,0,0.0,0.0,0.0
1442,14.430000000001488,0.3441565383319062,0.11448002748943266,0.11381891289557178,0.06835535168647766,-0.007918340137920215,-0.055618489394117974,0.3738293945789337,-7.018240451812744,-3.0,-3.0,True,5.690945644778589,0.0,-5.211889743804932,0.0,-0.05178299,-0.05178299,29.91346798,False,False,double_contact,True,0,0.0,0.0,0.0
1443,14.440000000001492,0.34809088444450487,0.11512853167407418,0.11448002748943266,0.06687584519386292,-0.007550696090212228,-0.05256202374387978,0.37347742915153503,-7.026515007019043,-3.0,-3.0,True,5.724001374471633,0.0,-5.2252113819122314,0.0,-0.046136113,-0.046136113,29.91978839,False,False,double_contact,True,0,0.0,0.0,0.0
1444,14.450000000001495,0.352035317921068,0.11576346316391488,0.11512853167407418,0.0653131976723671,-0.007183895206541295,-0.049583613484449264,0.37312549352645874,-7.032190799713135,-3.0,-3.0,True,5.756426583703709,0.0,-5.236387252807617,0.0,-0.0405692375,-0.0405692375,29.92606408,False,False,double_contact,True,0,0.0,0.0,0.0
1445,14.460000000001498,0.355988191718158,0.11638395711889252,0.11576346316391488,0.0636700838804245,-0.006817698063392908,-0.04668343663073624,0.37277382612228394,-7.035332918167114,-3.0,-3.0,True,5.788173158195744,0.0,-5.245238542556763,0.0,-0.03467979425,-0.03467979425,29.93269489,False,False,double_contact,True,0,0.0,0.0,0.0
1446,14.470000000001502,0.359947817469481,0.11698914001312527,0.11638395711889252,0.061945896595716476,-0.006451951125043958,-0.04386154821830994,0.37242257595062256,-7.0356128215789795,-3.0,-3.0,True,5.819197855944626,0.0,-5.251899361610413,0.0,-0.028827376499999998,-0.028827376499999998,29.939316206,False,False,double_contact,True,0,0.0,0.0,0.0
1447,14.480000000001505,0.36391241555548,0.11757821595235601,0.11698914001312527,0.060152262449264526,-0.006086565182529945,-0.04111787913024134,0.3720720708370209,-7.033071041107178,-3.0,-3.0,True,5.849457000656264,0.0,-5.256235599517822,0.0,-0.0228626465,-0.0228626465,29.946074273,False,False,double_contact,True,0,0.0,0.0,0.0
1448,14.490000000001508,0.3678801931633311,0.11815044231734892,0.11757821595235601,0.058290861546993256,-0.00572151124077552,-0.03845224136837531,0.3717224895954132,-7.027588844299316,-3.0,-3.0,True,5.8789107976178006,0.0,-5.258247256278992,0.0,-0.016768496,-0.0167684955,29.95298334,False,False,double_contact,True,0,0.0,0.0,0.0
1449,14.500000000001512,0.3718492982506805,0.11870514446557241,0.11815044231734892,0.05637265369296074,-0.005356818194523949,-0.03586432973657557,0.37137410044670105,-7.019039630889893,-3.0,-3.0,True,5.907522115867446,0.0,-5.258023738861084,0.0,-0.0107477715,-0.0107477715,29.959837098,False,False,double_contact,True,0,0.0,0.0,0.0
1450,14.510000000001515,0.37581785222635483,0.11924170598707903,0.11870514446557241,0.05439804866909981,-0.004992561250177765,-0.033353727263534735,0.3710272014141083,-7.00749397277832,-3.0,-3.0,True,5.9352572232786205,0.0,-5.255341529846191,0.0,-0.004391293999999999,-0.004391293999999999,29.967042822,False,False,double_contact,True,0,0.0,0.0,0.0
1451,14.520000000001518,0.3797839351492561,0.1197594588762828,0.11924170598707903,0.0523611344397068,-0.004628477583606218,-0.030919791071844522,0.370682030916214,-6.992620944976807,-3.0,-3.0,True,5.9620852993539515,0.0,-5.25037944316864,0.0,0.0018703339999999995,0.0018703339999999995,29.970425427,False,False,double_contact,True,0,0.0,0.0,0.0
1452,14.530000000001522,0.3837455431570794,0.12025787747049908,0.1197594588762828,0.05028921365737915,-0.004263556914234401,-0.028561661365435094,0.3703388571739197,-6.974485874176025,-3.0,-3.0,True,5.98797294381414,0.0,-5.2430033683776855,0.0,0.008156068499999999,0.008156068499999999,29.96499013,False,False,double_contact,True,0,0.0,0.0,0.0
1453,14.540000000001525,0.3877006800124345,0.12073627495296796,0.12025787747049908,0.048130691051483154,-0.003898093915274408,-0.026278859050831837,0.36999794840812683,-6.953044414520264,-3.0,-3.0,True,6.012893873524954,0.0,-5.233213305473328,0.0,0.014690477,0.0146904775,29.959275406,False,False,double_contact,True,0,0.0,0.0,0.0
1454,14.550000000001528,0.3916473108049079,0.1211935661260622,0.12073627495296796,0.045864664018154144,-0.00353262947672406,-0.02407073902606558,0.36965954303741455,-6.928157329559326,-3.0,-3.0,True,6.036813747648398,0.0,-5.221009254455566,0.0,0.020853650350000003,0.0208536505,29.95394336,False,False,double_contact,True,0,0.0,0.0,0.0
1455,14.560000000001532,0.39558340751819354,0.12162918981048347,0.1211935661260622,0.04358486086130142,-0.0031676337974942325,-0.021936429894823792,0.36932384967803955,-6.900205612182617,-3.0,-3.0,True,6.05967830630311,0.0,-5.20634651184082,0.0,0.026632402700000002,0.026632403,29.949018147,False,False,double_contact,True,0,0.0,0.0,0.0
1456,14.570000000001535,0.3995071194264744,0.12204305053464047,0.12162918981048347,0.04130449891090393,-0.0028034868425368133,-0.019874915761883435,0.36899107694625854,-6.869508266448975,-3.0,-3.0,True,6.081459490524174,0.0,-5.189314484596252,0.0,0.032976252750000004,0.032976252750000004,29.94354667,False,False,double_contact,True,0,0.0,0.0,0.0
1457,14.580000000001538,0.40341659788444384,0.12243486099478441,0.12204305053464047,0.03898647055029869,-0.002440597264396015,-0.01788509996920397,0.3686615526676178,-6.835481643676758,-3.0,-3.0,True,6.102152526732024,0.0,-5.169868469238281,0.0,0.0397803785,0.0397803785,29.937624454,False,False,double_contact,True,0,0.0,0.0,0.0
1458,14.590000000001542,0.40730974417175514,0.12280416003670813,0.12243486099478441,0.036628346890211105,-0.0020794310528769954,-0.015965820575507283,0.368335485458374,-6.797699689865112,-3.0,-3.0,True,6.121743049739221,0.0,-5.148053169250488,0.0,0.046386708,0.046386708,29.9319023,False,False,double_contact,True,0,0.0,0.0,0.0
1459,14.600000000001545,0.41118436401297553,0.12315061217442932,0.12280416003670813,0.03425318002700806,-0.0017204558042607251,-0.014115851532674372,0.3680131435394287,-6.756377458572388,-3.0,-3.0,True,6.140208001835407,0.0,-5.123689770698547,0.0,0.0530938375,0.0530938375,29.926079705,False,False,double_contact,True,0,0.0,0.0,0.0
1460,14.610000000001548,0.41503830535966213,0.12347414808950097,0.12315061217442932,0.03188156709074974,-0.0013641167034016144,-0.012333863075979527,0.36769479513168335,-6.7113893032073975,-3.0,-3.0,True,6.1575306087214665,0.0,-5.096957087516785,0.0,0.059814275,0.059814275,29.92025453,False,False,double_contact,True,0,0.0,0.0,0.0
1461,14.620000000001552,0.41886937199555385,0.12377458438900375,0.12347414808950097,0.029484884813427925,-0.0010107038760177507,-0.010618181793393236,0.36738064885139465,-6.662669658660889,-3.0,-3.0,True,6.173707404475048,0.0,-5.067765712738037,0.0,0.06683695249999999,0.06683695249999999,29.91416967,False,False,double_contact,True,0,0.0,0.0,0.0
1462,14.630000000001555,0.4226753119533066,0.12405133341813789,0.12377458438900375,0.027019206434488297,-0.0006605622260946913,-0.008967162111383311,0.36707091331481934,-6.609990835189819,-3.0,-3.0,True,6.188729219450187,0.0,-5.036115646362305,0.0,0.0737526245,0.0737526245,29.908185855,False,False,double_contact,True,0,0.0,0.0,0.0
1463,14.640000000001558,0.42645381542020433,0.1243038056548661,0.12405133341813789,0.0245114266872406,-0.00031407693184855247,-0.007379253118586604,0.3667658269405365,-6.5535125732421875,-3.0,-3.0,True,6.2025666709068945,0.0,-5.002006888389587,0.0,0.08017250249999999,0.08017250249999999,29.902672805,False,False,double_contact,True,0,0.0,0.0,0.0
1464,14.650000000001562,0.4302027042926194,0.12453172250483237,0.1243038056548661,0.021992072463035583,2.8409069266124698e-05,-0.005852914696743061,0.3664655387401581,-6.4937217235565186,-3.0,-3.0,True,6.215190282743305,0.0,-4.965484142303467,0.0,0.08651989,0.08651989,29.89720864,False,False,double_contact,True,0,0.0,0.0,0.0
1465,14.660000000001565,0.43391996329377935,0.1247348867788466,0.12453172250483237,0.019454695284366608,0.000366584216174158,-0.004386605595144786,0.3661702871322632,-6.4306652545928955,-3.0,-3.0,True,6.226586125241618,0.0,-4.926592111587524,0.0,0.093049995,0.093049995,29.89154018,False,False,double_contact,True,0,0.0,0.0,0.0
1466,14.670000000001568,0.4376035666130729,0.12491297737690119,0.1247348867788466,0.01688389666378498,0.0007001342044814413,-0.0029787865649903815,0.3658802807331085,-6.3641602993011475,-3.0,-3.0,True,6.23674433894233,0.0,-4.885286092758179,0.0,0.0996566475,0.0996566475,29.885774665,False,False,double_contact,True,0,0.0,0.0,0.0
1467,14.680000000001572,0.4412514230818708,0.125065660458958,0.12491297737690119,0.014288407750427723,0.001028744071970357,-0.0016279147074275814,0.36559563875198364,-6.294140577316284,-3.0,-3.0,True,6.245648868845059,0.0,-4.841700196266174,0.0,0.105957865,0.105957865,29.8802948,False,False,double_contact,True,0,0.0,0.0,0.0
1468,14.690000000001575,0.4448614777738412,0.1251927036720531,0.125065660458958,0.011676277965307236,0.0013521291747912556,-0.0003324370520594653,0.36531656980514526,-6.22090482711792,-3.0,-3.0,True,6.2532830229479,0.0,-4.795700311660767,0.0,0.112352428,0.112352428,29.8747024,False,False,double_contact,True,0,0.0,0.0,0.0
1469,14.700000000001578,0.4484317503110827,0.12529386546356103,0.1251927036720531,0.009042528457939625,0.0016700219767212293,0.0009092041139309382,0.3650432527065277,-6.144345045089722,-3.0,-3.0,True,6.259635183602655,0.0,-4.747465252876282,0.0,0.11861681700000001,0.11861681700000001,29.86922085,False,False,double_contact,True,0,0.0,0.0,0.0
1470,14.710000000001582,0.4519602576249875,0.12536894097415993,0.12529386546356103,0.006395367439836264,0.001982173930484967,0.002098569287860825,0.3647758364677429,-6.064587593078613,-3.0,-3.0,True,6.264693273178051,0.0,-4.69699501991272,0.0,0.12475233,0.12475233,29.86384864,False,False,double_contact,True,0,0.0,0.0,0.0
1471,14.720000000001585,0.45544507961569747,0.12541772135803275,0.12536894097415993,0.003727565286681056,0.0022883627454952753,0.003237220767977021,0.36451441049575806,-5.9817445278167725,-3.0,-3.0,True,6.268447048707997,0.0,-4.6442002058029175,0.0,0.13100604999999999,0.13100604999999999,29.85833819,False,False,double_contact,True,0,0.0,0.0,0.0
1472,14.730000000001588,0.4588843123962943,0.1254399667535688,0.12541772135803275,0.0010407977970317006,0.002588376519482452,0.004326717255487278,0.36425915360450745,-5.895689487457275,-3.0,-3.0,True,6.270886067901637,0.0,-4.589304327964783,0.0,0.13693402500000001,0.13693402500000001,29.85313322,False,False,double_contact,True,0,0.0,0.0,0.0
1473,14.740000000001592,0.4622760769732349,0.1254355123748666,0.1254399667535688,-0.0016566526610404253,0.0028820343215864314,0.005368614528190844,0.36401015520095825,-5.806734561920166,-3.0,-3.0,True,6.27199833767844,0.0,-4.532173275947571,0.0,0.142875895,0.142875895,29.84789349,False,False,double_contact,True,0,0.0,0.0,0.0
1474,14.750000000001595,0.46561858717153437,0.12540419625912352,0.1254355123748666,-0.0043682558462023735,0.0031691788839308933,0.0063644600501415955,0.3637675344944,-5.714840888977051,-3.0,-3.0,True,6.27177561874333,0.0,-4.472985863685608,0.0,0.14864838000000002,0.14864838000000002,29.84280217,False,False,double_contact,True,0,0.0,0.0,0.0
1475,14.760000000001599,0.46891008186096705,0.12534588497723437,0.12540419625912352,-0.007088123820722103,0.0034496769994067757,0.007315788854425724,0.36353132128715515,-5.620161056518555,-3.0,-3.0,True,6.2702098129561765,0.0,-4.411742091178894,0.0,0.15428499499999998,0.15428499499999998,29.83782502,False,False,double_contact,True,0,0.0,0.0,0.0
1476,14.770000000001602,0.472148872682026,0.1252604363167456,0.12534588497723437,-0.009822377003729343,0.003723422003465558,0.008224121496637132,0.3633016347885132,-5.522804021835327,-3.0,-3.0,True,6.2672942488617185,0.0,-4.348397254943848,0.0,0.159952015,0.159952015,29.83279565,False,False,double_contact,True,0,0.0,0.0,0.0
1477,14.780000000001605,0.4753333024831743,0.1251477014216151,0.1252604363167456,-0.012566430494189262,0.003990322714931323,0.009090959101343853,0.3630785346031189,-5.422718286514282,-3.0,-3.0,True,6.263021815837281,0.0,-4.2831748723983765,0.0,0.165257365,0.165257365,29.82810542,False,False,double_contact,True,0,0.0,0.0,0.0
1478,14.790000000001609,0.47846176804376817,0.12500762183431827,0.1251477014216151,-0.015311072580516338,0.004250334640627183,0.00991779158661032,0.3628619909286499,-5.32023811340332,-3.0,-3.0,True,6.257385071080755,0.0,-4.215985536575317,0.0,0.17052577,0.17052577,29.82343008,False,False,double_contact,True,0,0.0,0.0,0.0
